운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,위도,경도
파워큐브,더블유아파트,1,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,2,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,3,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,4,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,5,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,6,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,7,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,8,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,9,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,10,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,11,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,12,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,13,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,14,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,15,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,16,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,17,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,18,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,19,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,20,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,21,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,22,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,23,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,24,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,25,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,26,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더블유아파트,27,AC완속,부산광역시,남구,부산광역시 남구 분포로 145,거주자외 출입제한,35.1342294576999,129.111216765972
파워큐브,더샵명지퍼스트월드3단지입주자대표회의,1,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제2로 41,거주자외 출입제한,35.0947839698265,128.906869073367
파워큐브,더샵명지퍼스트월드3단지입주자대표회의,2,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제2로 41,거주자외 출입제한,35.0947839698265,128.906869073367
파워큐브,더샵명지퍼스트월드3단지입주자대표회의,3,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제2로 41,거주자외 출입제한,35.0947839698265,128.906869073367
파워큐브,더샵센텀스타,1,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀동로 123더샵센텀스타아파트,거주자외 출입제한,35.1773956856851,129.124998931426
파워큐브,더샵센텀스타,2,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀동로 123더샵센텀스타아파트,거주자외 출입제한,35.1773956856851,129.124998931426
파워큐브,더샵센텀스타,3,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀동로 123더샵센텀스타아파트,거주자외 출입제한,35.1773956856851,129.124998931426
파워큐브,더샵센텀스타,4,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀동로 123더샵센텀스타아파트,거주자외 출입제한,35.1773956856851,129.124998931426
파워큐브,더샵센텀스타,5,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀동로 123더샵센텀스타아파트,거주자외 출입제한,35.1773956856851,129.124998931426
파워큐브,더샵센텀스타,6,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀동로 123더샵센텀스타아파트,거주자외 출입제한,35.1773956856851,129.124998931426
파워큐브,더샵센텀스타,7,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀동로 123더샵센텀스타아파트,거주자외 출입제한,35.1773956856851,129.124998931426
파워큐브,더샵센텀스타,8,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀동로 123더샵센텀스타아파트,거주자외 출입제한,35.1773956856851,129.124998931426
파워큐브,더샵센텀스타,9,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀동로 123더샵센텀스타아파트,거주자외 출입제한,35.1773956856851,129.124998931426
파워큐브,더샵센텀스타,10,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀동로 123더샵센텀스타아파트,거주자외 출입제한,35.1773956856851,129.124998931426
파워큐브,더샵센텀파크1차아파트입주자대표회의-1,1,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀중앙로 145,거주자외 출입제한,35.1767570378219,129.123591937256
파워큐브,더샵센텀파크1차아파트입주자대표회의-1,2,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀중앙로 145,거주자외 출입제한,35.1767570378219,129.123591937256
파워큐브,더샵센텀파크1차아파트입주자대표회의-1,3,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀중앙로 145,거주자외 출입제한,35.1767570378219,129.123591937256
파워큐브,더샵센텀파크1차아파트입주자대표회의-2,1,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀중앙로 145,거주자외 출입제한,35.1767570378219,129.123591937256
파워큐브,더샵센텀파크1차아파트입주자대표회의-2,2,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀중앙로 145,거주자외 출입제한,35.1767570378219,129.123591937256
파워큐브,더샵센트럴스타,1,AC완속,부산광역시,부산진구,부산광역시 부산진구 중앙대로666번길 50,거주자외 출입제한,35.151843130536,129.060303359759
파워큐브,더샵센트럴스타,2,AC완속,부산광역시,부산진구,부산광역시 부산진구 중앙대로666번길 50,거주자외 출입제한,35.151843130536,129.060303359759
파워큐브,더샵센트럴스타,3,AC완속,부산광역시,부산진구,부산광역시 부산진구 중앙대로666번길 50,거주자외 출입제한,35.151843130536,129.060303359759
파워큐브,더샵센트럴스타,4,AC완속,부산광역시,부산진구,부산광역시 부산진구 중앙대로666번길 50,거주자외 출입제한,35.151843130536,129.060303359759
파워큐브,더샵센트럴스타,5,AC완속,부산광역시,부산진구,부산광역시 부산진구 중앙대로666번길 50,거주자외 출입제한,35.151843130536,129.060303359759
파워큐브,더샵센트럴스타,6,AC완속,부산광역시,부산진구,부산광역시 부산진구 중앙대로666번길 50,거주자외 출입제한,35.151843130536,129.060303359759
파워큐브,더샵센트럴스타,7,AC완속,부산광역시,부산진구,부산광역시 부산진구 중앙대로666번길 50,거주자외 출입제한,35.151843130536,129.060303359759
파워큐브,더샵센트럴스타,8,AC완속,부산광역시,부산진구,부산광역시 부산진구 중앙대로666번길 50,거주자외 출입제한,35.151843130536,129.060303359759
파워큐브,더샵센트럴스타,9,AC완속,부산광역시,부산진구,부산광역시 부산진구 중앙대로666번길 50,거주자외 출입제한,35.151843130536,129.060303359759
파워큐브,더샵센트럴스타,10,AC완속,부산광역시,부산진구,부산광역시 부산진구 중앙대로666번길 50,거주자외 출입제한,35.151843130536,129.060303359759
파워큐브,더샵아델리스아파트,1,AC완속,부산광역시,해운대구,부산광역시 해운대구 마린시티3로 51,거주자 외 출입제한,35.1540134527387,129.145832757792
파워큐브,더샵아델리스아파트,2,AC완속,부산광역시,해운대구,부산광역시 해운대구 마린시티3로 51,거주자 외 출입제한,35.1540134527387,129.145832757792
파워큐브,더샵아델리스아파트,3,AC완속,부산광역시,해운대구,부산광역시 해운대구 마린시티3로 51,거주자 외 출입제한,35.1540134527387,129.145832757792
파워큐브,더샵아델리스아파트,4,AC완속,부산광역시,해운대구,부산광역시 해운대구 마린시티3로 51,거주자 외 출입제한,35.1540134527387,129.145832757792
파워큐브,더샵아델리스아파트,5,AC완속,부산광역시,해운대구,부산광역시 해운대구 마린시티3로 51,거주자 외 출입제한,35.1540134527387,129.145832757792
파워큐브,더샵아델리스아파트,6,AC완속,부산광역시,해운대구,부산광역시 해운대구 마린시티3로 51,거주자 외 출입제한,35.1540134527387,129.145832757792
파워큐브,더샵아델리스아파트,7,AC완속,부산광역시,해운대구,부산광역시 해운대구 마린시티3로 51,거주자 외 출입제한,35.1540134527387,129.145832757792
파워큐브,더샵아델리스아파트,8,AC완속,부산광역시,해운대구,부산광역시 해운대구 마린시티3로 51,거주자 외 출입제한,35.1540134527387,129.145832757792
파워큐브,동건프라자번영회,1,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제2로28번길 3,거주자외 출입제한,35.0940760302545,128.907656745426
파워큐브,동건프라자번영회,2,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제2로28번길 3,거주자외 출입제한,35.0940760302545,128.907656745426
파워큐브,동대신브라운스톤하이포레 입주자대표회의,1,AC완속,부산광역시,서구,부산광역시 서구 동대로19번길 32,거주자외 출입제한,35.1184561607383,129.019216891509
파워큐브,동대신브라운스톤하이포레 입주자대표회의,2,AC완속,부산광역시,서구,부산광역시 서구 동대로19번길 32,거주자외 출입제한,35.1184561607383,129.019216891509
파워큐브,동대신브라운스톤하이포레 입주자대표회의,3,AC완속,부산광역시,서구,부산광역시 서구 동대로19번길 32,거주자외 출입제한,35.1184561607383,129.019216891509
파워큐브,동대신브라운스톤하이포레 입주자대표회의,4,AC완속,부산광역시,서구,부산광역시 서구 동대로19번길 32,거주자외 출입제한,35.1184561607383,129.019216891509
파워큐브,동대신브라운스톤하이포레 입주자대표회의,5,AC완속,부산광역시,서구,부산광역시 서구 동대로19번길 32,거주자외 출입제한,35.1184561607383,129.019216891509
파워큐브,동래래미안아이파크1단지아파트,1,AC완속,부산광역시,동래구,부산광역시 동래구 금정마을로 147,거주자 외 출입제한,35.2133123749894,129.068885589385
파워큐브,동래래미안아이파크1단지아파트,2,AC완속,부산광역시,동래구,부산광역시 동래구 금정마을로 147,거주자 외 출입제한,35.2133123749894,129.068885589385
파워큐브,동래래미안아이파크1단지아파트,3,AC완속,부산광역시,동래구,부산광역시 동래구 금정마을로 147,거주자 외 출입제한,35.2133123749894,129.068885589385
파워큐브,동래래미안아이파크1단지아파트,4,AC완속,부산광역시,동래구,부산광역시 동래구 금정마을로 147,거주자 외 출입제한,35.2133123749894,129.068885589385
파워큐브,동래래미안아이파크1단지아파트,5,AC완속,부산광역시,동래구,부산광역시 동래구 금정마을로 147,거주자 외 출입제한,35.2133123749894,129.068885589385
파워큐브,동래래미안아이파크2단지아파트,1,AC완속,부산광역시,동래구,부산광역시 동래구 금정마을로 150,거주자 외 출입제한,35.2112924315937,129.06755721426
파워큐브,동래래미안아이파크2단지아파트,2,AC완속,부산광역시,동래구,부산광역시 동래구 금정마을로 150,거주자 외 출입제한,35.2112924315937,129.06755721426
파워큐브,동래래미안아이파크2단지아파트,3,AC완속,부산광역시,동래구,부산광역시 동래구 금정마을로 150,거주자 외 출입제한,35.2112924315937,129.06755721426
파워큐브,동래래미안아이파크2단지아파트,4,AC완속,부산광역시,동래구,부산광역시 동래구 금정마을로 150,거주자 외 출입제한,35.2112924315937,129.06755721426
파워큐브,동래래미안아이파크3단지아파트,1,AC완속,부산광역시,동래구,부산광역시 동래구 충렬대로107번길 65,거주자 외 출입제한,35.2108105451327,129.071354003819
파워큐브,동래래미안아이파크3단지아파트,2,AC완속,부산광역시,동래구,부산광역시 동래구 충렬대로107번길 65,거주자 외 출입제한,35.2108105451327,129.071354003819
파워큐브,동래래미안아이파크3단지아파트,3,AC완속,부산광역시,동래구,부산광역시 동래구 충렬대로107번길 65,거주자 외 출입제한,35.2108105451327,129.071354003819
파워큐브,동래래미안아이파크4단지아파트,1,AC완속,부산광역시,동래구,부산광역시 동래구 금정마을로 135-9,거주자 외 출입제한,35.2120921202342,129.067467255029
파워큐브,동래벽산아파트,1,AC완속,부산광역시,동래구,부산광역시 동래구 안남로 47,거주자외 출입제한,35.1952930290739,129.097192492084
파워큐브,동래벽산아파트,2,AC완속,부산광역시,동래구,부산광역시 동래구 안남로 47,거주자외 출입제한,35.1952930290739,129.097192492084
파워큐브,동래벽산아파트,3,AC완속,부산광역시,동래구,부산광역시 동래구 안남로 47,거주자외 출입제한,35.1952930290739,129.097192492084
파워큐브,동래삼정그린코아포레스트,1,AC완속,부산광역시,동래구,부산광역시 동래구 쇠미로 153,거주자외 출입제한,35.2040694143409,129.060798685992
파워큐브,동래삼정그린코아포레스트,2,AC완속,부산광역시,동래구,부산광역시 동래구 쇠미로 153,거주자외 출입제한,35.2040694143409,129.060798685992
파워큐브,동래삼정그린코아포레스트,3,AC완속,부산광역시,동래구,부산광역시 동래구 쇠미로 153,거주자외 출입제한,35.2040694143409,129.060798685992
파워큐브,동래삼정그린코아포레스트,4,AC완속,부산광역시,동래구,부산광역시 동래구 쇠미로 153,거주자외 출입제한,35.2040694143409,129.060798685992
파워큐브,동래삼정그린코아포레스트,5,AC완속,부산광역시,동래구,부산광역시 동래구 쇠미로 153,거주자외 출입제한,35.2040694143409,129.060798685992
파워큐브,동래삼정그린코아포레스트,6,AC완속,부산광역시,동래구,부산광역시 동래구 쇠미로 153,거주자외 출입제한,35.2040694143409,129.060798685992
파워큐브,동래삼정그린코아포레스트,7,AC완속,부산광역시,동래구,부산광역시 동래구 쇠미로 153,거주자외 출입제한,35.2040694143409,129.060798685992
파워큐브,동래삼정그린코아포레스트,8,AC완속,부산광역시,동래구,부산광역시 동래구 쇠미로 153,거주자외 출입제한,35.2040694143409,129.060798685992
파워큐브,동래삼정그린코아포레스트,9,AC완속,부산광역시,동래구,부산광역시 동래구 쇠미로 153,거주자외 출입제한,35.2040694143409,129.060798685992
파워큐브,동래센트럴파크하이츠2단지,1,AC완속,부산광역시,동래구,부산광역시 동래구 문화로 33,거주자 외 출입제한,35.2110693558183,129.086645725455
파워큐브,동래센트럴파크하이츠2단지,2,AC완속,부산광역시,동래구,부산광역시 동래구 문화로 33,거주자 외 출입제한,35.2110693558183,129.086645725455
파워큐브,동래센트럴파크하이츠2단지,3,AC완속,부산광역시,동래구,부산광역시 동래구 문화로 33,거주자 외 출입제한,35.2110693558183,129.086645725455
파워큐브,동래센트럴파크하이츠2단지,4,AC완속,부산광역시,동래구,부산광역시 동래구 문화로 33,거주자 외 출입제한,35.2110693558183,129.086645725455
파워큐브,동래센트럴파크하이츠2단지,5,AC완속,부산광역시,동래구,부산광역시 동래구 문화로 33,거주자 외 출입제한,35.2110693558183,129.086645725455
파워큐브,동래센트럴파크하이츠2단지,6,AC완속,부산광역시,동래구,부산광역시 동래구 문화로 33,거주자 외 출입제한,35.2110693558183,129.086645725455
파워큐브,동래센트럴파크하이츠2단지,7,AC완속,부산광역시,동래구,부산광역시 동래구 문화로 33,거주자 외 출입제한,35.2110693558183,129.086645725455
파워큐브,동래센트럴파크하이츠2단지,8,AC완속,부산광역시,동래구,부산광역시 동래구 문화로 33,거주자 외 출입제한,35.2110693558183,129.086645725455
파워큐브,동래센트럴파크하이츠2단지,9,AC완속,부산광역시,동래구,부산광역시 동래구 문화로 33,거주자 외 출입제한,35.2110693558183,129.086645725455
파워큐브,동래센트럴파크하이츠2단지,10,AC완속,부산광역시,동래구,부산광역시 동래구 문화로 33,거주자 외 출입제한,35.2110693558183,129.086645725455
파워큐브,동래센트럴파크하이츠2단지,11,AC완속,부산광역시,동래구,부산광역시 동래구 문화로 33,거주자 외 출입제한,35.2110693558183,129.086645725455
파워큐브,동래센트럴파크하이츠2단지,12,AC완속,부산광역시,동래구,부산광역시 동래구 문화로 33,거주자 외 출입제한,35.2110693558183,129.086645725455
파워큐브,동래우성아파트,1,AC완속,부산광역시,동래구,부산광역시 동래구 안남로 93,거주자외 출입제한,35.1934380630696,129.102337814548
파워큐브,동래우성아파트,2,AC완속,부산광역시,동래구,부산광역시 동래구 안남로 93,거주자외 출입제한,35.1934380630696,129.102337814548
파워큐브,동래우성아파트,3,AC완속,부산광역시,동래구,부산광역시 동래구 안남로 93,거주자외 출입제한,35.1934380630696,129.102337814548
파워큐브,동래우성아파트,4,AC완속,부산광역시,동래구,부산광역시 동래구 안남로 93,거주자외 출입제한,35.1934380630696,129.102337814548
파워큐브,동래우성아파트,5,AC완속,부산광역시,동래구,부산광역시 동래구 안남로 93,거주자외 출입제한,35.1934380630696,129.102337814548
파워큐브,동래우성아파트,6,AC완속,부산광역시,동래구,부산광역시 동래구 안남로 93,거주자외 출입제한,35.1934380630696,129.102337814548
파워큐브,동래효성해링턴플레이스입주자대표회의-1,1,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로255번길 14,거주자외 출입제한,35.2072182957932,129.067816768782
파워큐브,동래효성해링턴플레이스입주자대표회의-1,2,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로255번길 14,거주자외 출입제한,35.2072182957932,129.067816768782
파워큐브,동래효성해링턴플레이스입주자대표회의-1,3,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로255번길 14,거주자외 출입제한,35.2072182957932,129.067816768782
파워큐브,동래효성해링턴플레이스입주자대표회의-2,1,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로255번길 14,거주자외 출입제한,35.2072182957932,129.067816768782
파워큐브,동래효성해링턴플레이스입주자대표회의-2,2,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로255번길 14,거주자외 출입제한,35.2072182957932,129.067816768782
파워큐브,동래효성해링턴플레이스입주자대표회의-3,1,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로255번길 14,거주자외 출입제한,35.2072182957932,129.067816768782
파워큐브,동래효성해링턴플레이스입주자대표회의-3,2,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로255번길 14,거주자외 출입제한,35.2072182957932,129.067816768782
파워큐브,동래효성해링턴플레이스입주자대표회의-4,1,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로255번길 14,거주자외 출입제한,35.2072182957932,129.067816768782
파워큐브,동래효성해링턴플레이스입주자대표회의-4,2,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로255번길 14,거주자외 출입제한,35.2072182957932,129.067816768782
파워큐브,동래효성해링턴플레이스입주자대표회의-4,3,AC완속,부산광역시,동래구,부산광역시 동래구 아시아드대로255번길 14,거주자외 출입제한,35.2072182957932,129.067816768782
파워큐브,동부산뜨란채아파트 입주자대표회의,1,AC완속,부산광역시,기장군,부산광역시 기장군 기장읍 기장대로 67,거주자외 출입제한,35.2039681340365,129.205777133518
파워큐브,동부산뜨란채아파트 입주자대표회의,2,AC완속,부산광역시,기장군,부산광역시 기장군 기장읍 기장대로 67,거주자외 출입제한,35.2039681340365,129.205777133518
파워큐브,동부산뜨란채아파트 입주자대표회의,3,AC완속,부산광역시,기장군,부산광역시 기장군 기장읍 기장대로 67,거주자외 출입제한,35.2039681340365,129.205777133518
파워큐브,동부산삼정그린코아입주자대표회의,1,AC완속,부산광역시,기장군,부산광역시 기장군 기장읍 기장대로 82-8,거주자외 출입제한,35.2040536747351,129.207169705909
파워큐브,동부산삼정그린코아입주자대표회의,2,AC완속,부산광역시,기장군,부산광역시 기장군 기장읍 기장대로 82-8,거주자외 출입제한,35.2040536747351,129.207169705909
파워큐브,동부산삼정그린코아입주자대표회의,3,AC완속,부산광역시,기장군,부산광역시 기장군 기장읍 기장대로 82-8,거주자외 출입제한,35.2040536747351,129.207169705909
파워큐브,동부산삼정그린코아입주자대표회의,4,AC완속,부산광역시,기장군,부산광역시 기장군 기장읍 기장대로 82-8,거주자외 출입제한,35.2040536747351,129.207169705909
파워큐브,동원로얄듀크,1,AC완속,부산광역시,동래구,부산광역시 동래구 온천천로399번길 14동원로얄듀크,거주자외 출입제한,35.1929250056465,129.097170579909
파워큐브,동원로얄듀크,2,AC완속,부산광역시,동래구,부산광역시 동래구 온천천로399번길 14동원로얄듀크,거주자외 출입제한,35.1929250056465,129.097170579909
파워큐브,동원로얄듀크,3,AC완속,부산광역시,동래구,부산광역시 동래구 온천천로399번길 14동원로얄듀크,거주자외 출입제한,35.1929250056465,129.097170579909
파워큐브,동원로얄듀크,4,AC완속,부산광역시,동래구,부산광역시 동래구 온천천로399번길 14동원로얄듀크,거주자외 출입제한,35.1929250056465,129.097170579909
파워큐브,동원로얄듀크,5,AC완속,부산광역시,동래구,부산광역시 동래구 온천천로399번길 14동원로얄듀크,거주자외 출입제한,35.1929250056465,129.097170579909
파워큐브,동원로얄듀크,6,AC완속,부산광역시,동래구,부산광역시 동래구 온천천로399번길 14동원로얄듀크,거주자외 출입제한,35.1929250056465,129.097170579909
파워큐브,동원로얄듀크,7,AC완속,부산광역시,동래구,부산광역시 동래구 온천천로399번길 14동원로얄듀크,거주자외 출입제한,35.1929250056465,129.097170579909
파워큐브,동원로얄듀크,8,AC완속,부산광역시,동래구,부산광역시 동래구 온천천로399번길 14동원로얄듀크,거주자외 출입제한,35.1929250056465,129.097170579909
파워큐브,두비앙에코힐아파트 입주자대표회의,1,AC완속,부산광역시,동래구,부산광역시 동래구 쇠미로121번길 91,거주자 외 출입제한,35.2051224789215,129.057028405065
파워큐브,두비앙에코힐아파트 입주자대표회의,2,AC완속,부산광역시,동래구,부산광역시 동래구 쇠미로121번길 91,거주자 외 출입제한,35.2051224789215,129.057028405065
파워큐브,두비앙에코힐아파트 입주자대표회의,3,AC완속,부산광역시,동래구,부산광역시 동래구 쇠미로121번길 91,거주자 외 출입제한,35.2051224789215,129.057028405065
파워큐브,래미안해운대 입주자대표회의,1,AC완속,부산광역시,해운대구,부산광역시 해운대구 좌동순환로 402,거주자외 출입제한,35.1640129176826,129.176736798264
파워큐브,롯데4차아파트,1,AC완속,부산광역시,해운대구,부산광역시 해운대구 좌동순환로217번길 8,거주자외 출입제한,35.1756278882584,129.181136503358
파워큐브,롯데4차아파트,2,AC완속,부산광역시,해운대구,부산광역시 해운대구 좌동순환로217번길 8,거주자외 출입제한,35.1756278882584,129.181136503358
파워큐브,롯데4차아파트,3,AC완속,부산광역시,해운대구,부산광역시 해운대구 좌동순환로217번길 8,거주자외 출입제한,35.1756278882584,129.181136503358
파워큐브,롯데4차아파트,4,AC완속,부산광역시,해운대구,부산광역시 해운대구 좌동순환로217번길 8,거주자외 출입제한,35.1756278882584,129.181136503358
파워큐브,롯데4차아파트,5,AC완속,부산광역시,해운대구,부산광역시 해운대구 좌동순환로217번길 8,거주자외 출입제한,35.1756278882584,129.181136503358
파워큐브,롯데4차아파트,6,AC완속,부산광역시,해운대구,부산광역시 해운대구 좌동순환로217번길 8,거주자외 출입제한,35.1756278882584,129.181136503358
파워큐브,롯데4차아파트,7,AC완속,부산광역시,해운대구,부산광역시 해운대구 좌동순환로217번길 8,거주자외 출입제한,35.1756278882584,129.181136503358
파워큐브,롯데4차아파트,8,AC완속,부산광역시,해운대구,부산광역시 해운대구 좌동순환로217번길 8,거주자외 출입제한,35.1756278882584,129.181136503358
파워큐브,롯데4차아파트,9,AC완속,부산광역시,해운대구,부산광역시 해운대구 좌동순환로217번길 8,거주자외 출입제한,35.1756278882584,129.181136503358
파워큐브,롯데4차아파트,10,AC완속,부산광역시,해운대구,부산광역시 해운대구 좌동순환로217번길 8,거주자외 출입제한,35.1756278882584,129.181136503358
파워큐브,롯데갤러리움센텀,1,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀1로 9,거주자외 출입제한,35.1678450471667,129.130962834729
파워큐브,롯데갤러리움센텀,2,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀1로 9,거주자외 출입제한,35.1678450471667,129.130962834729
파워큐브,롯데갤러리움센텀,3,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀1로 9,거주자외 출입제한,35.1678450471667,129.130962834729
파워큐브,롯데갤러리움센텀,4,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀1로 9,거주자외 출입제한,35.1678450471667,129.130962834729
파워큐브,롯데갤러리움센텀,5,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀1로 9,거주자외 출입제한,35.1678450471667,129.130962834729
파워큐브,롯데갤러리움센텀오피스텔,1,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀1로 9,거주자 외 출입제한,35.1678450471667,129.130962834729
파워큐브,롯데갤러리움센텀오피스텔,2,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀1로 9,거주자 외 출입제한,35.1678450471667,129.130962834729
파워큐브,롯데갤러리움센텀오피스텔,3,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀1로 9,거주자 외 출입제한,35.1678450471667,129.130962834729
파워큐브,롯데갤러리움센텀오피스텔,4,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀1로 9,거주자 외 출입제한,35.1678450471667,129.130962834729
파워큐브,롯데갤러리움센텀오피스텔,5,AC완속,부산광역시,해운대구,부산광역시 해운대구 센텀1로 9,거주자 외 출입제한,35.1678450471667,129.130962834729
파워큐브,롯데캐슬골드1단지,1,AC완속,부산광역시,금정구,부산광역시 금정구 금강로 502롯데캐슬골드1단지,거주자외 출입제한,35.2506948293057,129.088194708042
파워큐브,롯데캐슬골드1단지,2,AC완속,부산광역시,금정구,부산광역시 금정구 금강로 502롯데캐슬골드1단지,거주자외 출입제한,35.2506948293057,129.088194708042
파워큐브,롯데캐슬골드1단지,3,AC완속,부산광역시,금정구,부산광역시 금정구 금강로 502롯데캐슬골드1단지,거주자외 출입제한,35.2506948293057,129.088194708042
파워큐브,롯데캐슬골드1단지,4,AC완속,부산광역시,금정구,부산광역시 금정구 금강로 502롯데캐슬골드1단지,거주자외 출입제한,35.2506948293057,129.088194708042
파워큐브,롯데캐슬골드1단지,5,AC완속,부산광역시,금정구,부산광역시 금정구 금강로 502롯데캐슬골드1단지,거주자외 출입제한,35.2506948293057,129.088194708042
파워큐브,롯데캐슬골드1단지,6,AC완속,부산광역시,금정구,부산광역시 금정구 금강로 502롯데캐슬골드1단지,거주자외 출입제한,35.2506948293057,129.088194708042
파워큐브,롯데캐슬골드1단지,7,AC완속,부산광역시,금정구,부산광역시 금정구 금강로 502롯데캐슬골드1단지,거주자외 출입제한,35.2506948293057,129.088194708042
파워큐브,롯데캐슬골드1단지,8,AC완속,부산광역시,금정구,부산광역시 금정구 금강로 502롯데캐슬골드1단지,거주자외 출입제한,35.2506948293057,129.088194708042
