,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용자 제한,주소2,lat,lng
4189,스타코프,구서시티타워아파트,14,AC완속,부산광역시,금정구,부산광역시 금정구 금정로233번길 31구서시티타워아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,금정로233번길 31구서시티타워아파트(415-3 시티타워),35.2459897130103,129.090754537695
4190,스타코프,구서시티타워아파트,15,AC완속,부산광역시,금정구,부산광역시 금정구 금정로233번길 31구서시티타워아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,금정로233번길 31구서시티타워아파트(415-3 시티타워),35.2459897130103,129.090754537695
4191,스타코프,구서시티타워아파트,16,AC완속,부산광역시,금정구,부산광역시 금정구 금정로233번길 31구서시티타워아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,금정로233번길 31구서시티타워아파트(415-3 시티타워),35.2459897130103,129.090754537695
4192,스타코프,기아 모라대리점,1,AC완속,부산광역시,사상구,부산광역시 사상구 사상로 505기아 모라대리점,입주자외 이용불가,사상로 505기아 모라대리점(653-45 기아자동차),35.1895366459614,128.98834954788
4193,스타코프,기장우체국,1,AC완속,부산광역시,기장군,부산광역시 기장군 기장읍 대변로 1기장우체국,해당 시설 정책에 따라 이용이 불가할 수 있습니다,기장읍 대변로 1기장우체국(280-1 기장우체국),35.2357093000648,129.218318854353
4194,스타코프,리치W아파트,1,AC완속,부산광역시,사하구,부산광역시 사하구 낙동대로 388리치W아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,낙동대로 388리치W아파트(321-1 경성리치W아파트),35.1031971092935,128.976162660261
4195,스타코프,리치W아파트,2,AC완속,부산광역시,사하구,부산광역시 사하구 낙동대로 388리치W아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,낙동대로 388리치W아파트(321-1 경성리치W아파트),35.1031971092935,128.976162660261
4196,스타코프,명지삼정그린코아 더베스트 아파트,1,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제3로 97명지삼정그린코아 더베스트 아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트),35.0984996440827,128.911061063793
4197,스타코프,명지삼정그린코아 더베스트 아파트,2,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제3로 97명지삼정그린코아 더베스트 아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트),35.0984996440827,128.911061063793
4198,스타코프,명지삼정그린코아 더베스트 아파트,3,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제3로 97명지삼정그린코아 더베스트 아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트),35.0984996440827,128.911061063793
4199,스타코프,명지삼정그린코아 더베스트 아파트,4,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제3로 97명지삼정그린코아 더베스트 아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트),35.0984996440827,128.911061063793
4200,스타코프,명지삼정그린코아 더베스트 아파트,5,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제3로 97명지삼정그린코아 더베스트 아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트),35.0984996440827,128.911061063793
4201,스타코프,명지삼정그린코아 더베스트 아파트,6,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제3로 97명지삼정그린코아 더베스트 아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트),35.0984996440827,128.911061063793
4202,스타코프,명지삼정그린코아 더베스트 아파트,7,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제3로 97명지삼정그린코아 더베스트 아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트),35.0984996440827,128.911061063793
4203,스타코프,명지삼정그린코아 더베스트 아파트,8,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제3로 97명지삼정그린코아 더베스트 아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트),35.0984996440827,128.911061063793
4204,스타코프,명지삼정그린코아 더베스트 아파트,9,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제3로 97명지삼정그린코아 더베스트 아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트),35.0984996440827,128.911061063793
4205,스타코프,명지삼정그린코아 더베스트 아파트,10,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제3로 97명지삼정그린코아 더베스트 아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트),35.0984996440827,128.911061063793
4206,스타코프,명지삼정그린코아 더베스트 아파트,11,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제3로 97명지삼정그린코아 더베스트 아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트),35.0984996440827,128.911061063793
4207,스타코프,명지삼정그린코아 더베스트 아파트,12,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제3로 97명지삼정그린코아 더베스트 아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트),35.0984996440827,128.911061063793
4208,스타코프,명지삼정그린코아 더베스트 아파트,13,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제3로 97명지삼정그린코아 더베스트 아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트),35.0984996440827,128.911061063793
4209,스타코프,명지삼정그린코아 더베스트 아파트,14,AC완속,부산광역시,강서구,부산광역시 강서구 명지국제3로 97명지삼정그린코아 더베스트 아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,명지국제3로 97명지삼정그린코아 더베스트 아파트(삼정그린코아 더베스트),35.0984996440827,128.911061063793
4210,스타코프,모전우체국,1,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 모전1길 6-3모전우체국,해당 시설 정책에 따라 이용이 불가할 수 있습니다,정관읍 모전1길 6-3모전우체국(739-4 모전우체국),35.3352385975032,129.165993305614
4211,스타코프,문현베스티움,1,AC완속,부산광역시,남구,부산광역시 남구 고동골로 29문현베스티움,해당 시설 정책에 따라 이용이 불가할 수 있습니다,동골로 29문현베스티움(문현베스티움 아파트),35.1389910752825,129.070457481676
4212,스타코프,문현베스티움,2,AC완속,부산광역시,남구,부산광역시 남구 고동골로 29문현베스티움,해당 시설 정책에 따라 이용이 불가할 수 있습니다,동골로 29문현베스티움(문현베스티움 아파트),35.1389910752825,129.070457481676
4213,스타코프,문현베스티움,3,AC완속,부산광역시,남구,부산광역시 남구 고동골로 29문현베스티움,해당 시설 정책에 따라 이용이 불가할 수 있습니다,동골로 29문현베스티움(문현베스티움 아파트),35.1389910752825,129.070457481676
4214,스타코프,문현베스티움,4,AC완속,부산광역시,남구,부산광역시 남구 고동골로 29문현베스티움,해당 시설 정책에 따라 이용이 불가할 수 있습니다,동골로 29문현베스티움(문현베스티움 아파트),35.1389910752825,129.070457481676
4215,스타코프,문현베스티움,5,AC완속,부산광역시,남구,부산광역시 남구 고동골로 29문현베스티움,해당 시설 정책에 따라 이용이 불가할 수 있습니다,동골로 29문현베스티움(문현베스티움 아파트),35.1389910752825,129.070457481676
4216,스타코프,문현베스티움,6,AC완속,부산광역시,남구,부산광역시 남구 고동골로 29문현베스티움,해당 시설 정책에 따라 이용이 불가할 수 있습니다,동골로 29문현베스티움(문현베스티움 아파트),35.1389910752825,129.070457481676
4217,스타코프,문현베스티움,7,AC완속,부산광역시,남구,부산광역시 남구 고동골로 29문현베스티움,해당 시설 정책에 따라 이용이 불가할 수 있습니다,동골로 29문현베스티움(문현베스티움 아파트),35.1389910752825,129.070457481676
4218,스타코프,문현베스티움,8,AC완속,부산광역시,남구,부산광역시 남구 고동골로 29문현베스티움,해당 시설 정책에 따라 이용이 불가할 수 있습니다,동골로 29문현베스티움(문현베스티움 아파트),35.1389910752825,129.070457481676
4219,스타코프,범천동 건오힐타워,1,AC완속,부산광역시,부산진구,부산광역시 부산진구 가야대로 711범천동 건오힐타워,해당 시설 정책에 따라 이용이 불가할 수 있습니다., 가야대로 711범천동 건오힐타워(범천동 건오힐타워),35.157577215402,129.049336389219
4220,스타코프,부산 강서구 녹산산단361로 12 (저압수용가),1,AC완속,부산광역시,강서구,부산광역시 강서구 녹산산단361로 12부산 강서구 녹산산단361로 12 ,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,녹산산단361로 12부산 강서구 녹산산단361로 12 (저압수용가)(송정동 1635-8),35.0900230338126,128.857412283454
4221,스타코프,부산 금정구 금강로709번길 21 (저압수용가),1,AC완속,부산광역시,금정구,부산광역시 금정구 금강로709번길 21부산 금정구 금강로709번길 21,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,금강로709번길 21부산 금정구 금강로709번길 21(975-34 동보빌라),35.2707691483951,129.087782441878
4222,스타코프,부산 금정구 남산냇길 30 (저압수용가),1,AC완속,부산광역시,금정구,부산광역시 금정구 남산냇길 30부산 금정구 남산냇길 30,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,남산냇길 30부산 금정구 남산냇길 30(청룡동 50-8),35.2735660025365,129.088597724482
4223,스타코프,부산 금정구 동부곡로 39 (저압수용가),1,AC완속,부산광역시,금정구,부산광역시 금정구 동부곡로 39부산 금정구 동부곡로 39 ,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,동부곡로 39부산 금정구 동부곡로 39 (저압수용가)(부곡동 624),35.2256125081759,129.096121730007
4224,스타코프,부산 금정구 두실로7번길 78 (저압수용가),1,AC완속,부산광역시,금정구,부산광역시 금정구 두실로7번길 78부산 금정구 두실로7번길 78 ,해당 시설 정책에 따라 이용이 불가할 수 있습니다,두실로7번길 78부산 금정구 두실로7번길 78 (저압수용가)(구서동 167-82),35.2568996638991,129.09027080606
4225,스타코프,부산 금정구 서금로 94-3 (저압수용가),1,AC완속,부산광역시,금정구,부산광역시 금정구 서금로 94-3부산 금정구 서금로 94-3 ,해당 시설 정책에 따라 이용이 불가할 수 있습니다,서금로 94-3부산 금정구 서금로 94-3 (저압수용가)(금사동 58-15),35.2216651310363,129.110673603916
4226,스타코프,부산 기장군 기장읍 원죽길 13-1 (저압수용가),1,AC완속,부산광역시,기장군,부산광역시 기장군 기장읍 원죽길 13-1부산 기장군 기장읍 원죽길 13-1 ,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,기장읍 원죽길 13-1부산 기장군 기장읍 원죽길 13-1 (저압수용가)(죽성리 729),35.2457459257977,129.241628064888
4227,스타코프,부산 기장군 기장읍 원죽길 13-1 (저압수용가),2,AC완속,부산광역시,기장군,부산광역시 기장군 기장읍 원죽길 13-1부산 기장군 기장읍 원죽길 13-1 ,해당 시설 정책에 따라 이용이 불가할 수 있습니다,기장읍 원죽길 13-1부산 기장군 기장읍 원죽길 13-1 (저압수용가)(죽성리 729),35.2457459257977,129.241628064888
4228,스타코프,부산 기장군 일광면 해빛6로 65-3 (저압수용가),1,AC완속,부산광역시,기장군,부산광역시 기장군 일광면 해빛6로 65-3부산 기장군 일광면 해빛6로 65-3 ,해당 시설 정책에 따라 이용이 불가할 수 있습니다,일광면 해빛6로 65-3부산 기장군 일광면 해빛6로 65-3 (저압수용가)(삼성리 846-6),35.2632700495332,129.226105206473
4229,스타코프,부산 기장군 정관읍 월평2길 54-1 (저압수용가),1,AC완속,부산광역시,기장군,부산광역시 기장군 정관읍 월평2길 54-1부산 기장군 정관읍 월평2길 54-1,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,정관읍 월평2길 54-1부산 기장군 정관읍 월평2길 54-1(월평리 239),35.3629848633913,129.137982133246
4230,스타코프,부산 기장군 철마면 송정2길 11 (저압수용가),1,AC완속,부산광역시,기장군,부산광역시 기장군 철마면 송정2길 11부산 기장군 철마면 송정2길 11 ,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,철마면 송정2길 11부산 기장군 철마면 송정2길 11 (저압수용가)(송정리 402-61),35.3066209721915,129.112045331308
4231,스타코프,부산 동래구 충렬대로446번가길 24 (저압수용가),1,AC완속,부산광역시,동래구,부산광역시 동래구 충렬대로446번가길 24부산 동래구 충렬대로446번가길 24 ,해당 시설 정책에 따라 이용이 불가할 수 있습니다,충렬대로446번가길 24부산 동래구 충렬대로446번가길 24 (저압수용가)(안락동 144-16),35.19458606889,129.107016093229
4232,스타코프,부산 부산진구 동평로127번길 60 (저압수용가),1,AC완속,부산광역시,부산진구,부산광역시 부산진구 동평로127번길 60부산 부산진구 동평로127번길 60 ,해당 시설 정책에 따라 이용이 불가할 수 있습니다, 동평로127번길 60부산 부산진구 동평로127번길 60 (저압수용가)(부암동 325-28),35.1688820115785,129.042660699986
4233,스타코프,부산 북구 가람로8번길 16-9 (저압수용가),1,AC완속,부산광역시,북구,부산광역시 북구 가람로8번길 16-9부산 북구 가람로8번길 16-9 ,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,람로8번길 16-9부산 북구 가람로8번길 16-9 (저압수용가)(구포동 1054-7),35.2031010453176,128.995737501217
4234,스타코프,부산 해운대구 우동1로71번길 9-9 (저압수용가),1,AC완속,부산광역시,해운대구,부산광역시 해운대구 우동1로71번길 9-9부산 해운대구 우동1로71번길 9-9 ,해당 시설 정책에 따라 이용이 불가할 수 있습니다., 우동1로71번길 9-9부산 해운대구 우동1로71번길 9-9 (저압수용가)(397-68 해운파크맨션),35.1670914307369,129.156984536359
4235,스타코프,부산금정우체국,1,AC완속,부산광역시,금정구,부산광역시 금정구 중앙대로1793번길 20부산금정우체국,해당 시설 정책에 따라 이용이 불가할 수 있습니다,중앙대로1793번길 20부산금정우체국(420-16 부산금정우체국),35.2441294534138,129.091975815697
4236,스타코프,부산시설공단 주차장,1,AC완속,부산광역시,부산진구,부산광역시 부산진구 새싹로 174부산시설공단 주차장,해당 시설 정책에 따라 이용이 불가할 수 있습니다., 새싹로 174부산시설공단 주차장(340-4 부산시설공단),35.1716479280709,129.049962265669
4237,스타코프,부산영도우체국,1,AC완속,부산광역시,영도구,부산광역시 영도구 태종로 89부산영도우체국,해당 시설 정책에 따라 이용이 불가할 수 있습니다,태종로 89부산영도우체국(81 부산영도우체국),35.0919862484246,129.041023983035
4238,스타코프,부산우체국,1,AC완속,부산광역시,중구,부산광역시 중구 중앙대로 63부산우체국,해당 시설 정책에 따라 이용이 불가할 수 있습니다,앙대로 63부산우체국(1 부산우체국),35.1033635843477,129.035976109264
4239,스타코프,브라운스톤 하이포레,1,AC완속,부산광역시,서구,부산광역시 서구 동대로19번길 32브라운스톤 하이포레,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,대로19번길 32브라운스톤 하이포레(브라운스톤 하이포레),35.1184561607383,129.019216891509
4240,스타코프,새보람더존빌아파트,1,AC완속,부산광역시,사하구,부산광역시 사하구 낙동대로233번길 1새보람더존빌아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,낙동대로233번길 1새보람더존빌아파트(940 새보람더존빌),35.0992806252847,128.99205634239
4241,스타코프,새보람더존빌아파트,2,AC완속,부산광역시,사하구,부산광역시 사하구 낙동대로233번길 1새보람더존빌아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,낙동대로233번길 1새보람더존빌아파트(940 새보람더존빌),35.0992806252847,128.99205634239
4242,스타코프,새보람더존빌아파트,3,AC완속,부산광역시,사하구,부산광역시 사하구 낙동대로233번길 1새보람더존빌아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,낙동대로233번길 1새보람더존빌아파트(940 새보람더존빌),35.0992806252847,128.99205634239
4243,스타코프,새보람더존빌아파트,4,AC완속,부산광역시,사하구,부산광역시 사하구 낙동대로233번길 1새보람더존빌아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,낙동대로233번길 1새보람더존빌아파트(940 새보람더존빌),35.0992806252847,128.99205634239
4244,스타코프,새보람더존빌아파트,5,AC완속,부산광역시,사하구,부산광역시 사하구 낙동대로233번길 1새보람더존빌아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,낙동대로233번길 1새보람더존빌아파트(940 새보람더존빌),35.0992806252847,128.99205634239
4245,스타코프,새보람더존빌아파트,6,AC완속,부산광역시,사하구,부산광역시 사하구 낙동대로233번길 1새보람더존빌아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,낙동대로233번길 1새보람더존빌아파트(940 새보람더존빌),35.0992806252847,128.99205634239
4246,스타코프,새보람더존빌아파트,7,AC완속,부산광역시,사하구,부산광역시 사하구 낙동대로233번길 1새보람더존빌아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,낙동대로233번길 1새보람더존빌아파트(940 새보람더존빌),35.0992806252847,128.99205634239
4247,스타코프,새보람더존빌아파트,8,AC완속,부산광역시,사하구,부산광역시 사하구 낙동대로233번길 1새보람더존빌아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,낙동대로233번길 1새보람더존빌아파트(940 새보람더존빌),35.0992806252847,128.99205634239
4248,스타코프,신광빌라,1,AC완속,부산광역시,해운대구,부산광역시 해운대구 좌동순환로433번길 13신광빌라,해당 시설 정책에 따라 이용이 불가할 수 있습니다., 좌동순환로433번길 13신광빌라(1521-6 신광빌라),35.1613740935675,129.174822079385
4249,스타코프,신광빌라,2,AC완속,부산광역시,해운대구,부산광역시 해운대구 좌동순환로433번길 13신광빌라,해당 시설 정책에 따라 이용이 불가할 수 있습니다, 좌동순환로433번길 13신광빌라(1521-6 신광빌라),35.1613740935675,129.174822079385
4250,스타코프,영도유림노르웨이숲비치,1,AC완속,부산광역시,영도구,부산광역시 영도구 태종로 705영도유림노르웨이숲비치,해당 시설 정책에 따라 이용이 불가할 수 있습니다,태종로 705영도유림노르웨이숲비치(1145 유림노르웨이숲비치),35.0719274624072,129.076476750051
4251,스타코프,영도유림노르웨이숲비치,2,AC완속,부산광역시,영도구,부산광역시 영도구 태종로 705영도유림노르웨이숲비치,해당 시설 정책에 따라 이용이 불가할 수 있습니다,태종로 705영도유림노르웨이숲비치(1145 유림노르웨이숲비치),35.0719274624072,129.076476750051
4252,스타코프,영도유림노르웨이숲비치,3,AC완속,부산광역시,영도구,부산광역시 영도구 태종로 705영도유림노르웨이숲비치,해당 시설 정책에 따라 이용이 불가할 수 있습니다,태종로 705영도유림노르웨이숲비치(1145 유림노르웨이숲비치),35.0719274624072,129.076476750051
4253,스타코프,영도유림노르웨이숲비치,4,AC완속,부산광역시,영도구,부산광역시 영도구 태종로 705영도유림노르웨이숲비치,해당 시설 정책에 따라 이용이 불가할 수 있습니다,태종로 705영도유림노르웨이숲비치(1145 유림노르웨이숲비치),35.0719274624072,129.076476750051
4254,스타코프,영도유림노르웨이숲비치,5,AC완속,부산광역시,영도구,부산광역시 영도구 태종로 705영도유림노르웨이숲비치,해당 시설 정책에 따라 이용이 불가할 수 있습니다,태종로 705영도유림노르웨이숲비치(1145 유림노르웨이숲비치),35.0719274624072,129.076476750051
4255,스타코프,영도유림노르웨이숲비치,6,AC완속,부산광역시,영도구,부산광역시 영도구 태종로 705영도유림노르웨이숲비치,해당 시설 정책에 따라 이용이 불가할 수 있습니다,태종로 705영도유림노르웨이숲비치(1145 유림노르웨이숲비치),35.0719274624072,129.076476750051
4256,스타코프,영도유림노르웨이숲비치,7,AC완속,부산광역시,영도구,부산광역시 영도구 태종로 705영도유림노르웨이숲비치,해당 시설 정책에 따라 이용이 불가할 수 있습니다,태종로 705영도유림노르웨이숲비치(1145 유림노르웨이숲비치),35.0719274624072,129.076476750051
4257,스타코프,영도유림노르웨이숲비치,8,AC완속,부산광역시,영도구,부산광역시 영도구 태종로 705영도유림노르웨이숲비치,해당 시설 정책에 따라 이용이 불가할 수 있습니다,태종로 705영도유림노르웨이숲비치(1145 유림노르웨이숲비치),35.0719274624072,129.076476750051
4258,스타코프,일산아파트,1,AC완속,부산광역시,남구,부산광역시 남구 진남로127번길 26-8경남 창원시 마산회원구 내서읍 삼계9길 49-1,해당 시설 정책에 따라 이용이 불가할 수 있습니다.,남로127번길 26-8경남 창원시 마산회원구 내서읍 삼계9길 49-1(1786-1 일산아파트),35.1389436867257,129.079751985962
4259,스타코프,주례2차동일아파트,1,AC완속,부산광역시,사상구,부산광역시 사상구 양지로42번길 13주례2차동일아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,양지로42번길 13주례2차동일아파트(286 주례2차동일아파트),35.1544167811806,129.002169732662
4260,스타코프,주례2차동일아파트,2,AC완속,부산광역시,사상구,부산광역시 사상구 양지로42번길 13주례2차동일아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,양지로42번길 13주례2차동일아파트(286 주례2차동일아파트),35.1544167811806,129.002169732662
4261,스타코프,주례2차동일아파트,3,AC완속,부산광역시,사상구,부산광역시 사상구 양지로42번길 13주례2차동일아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,양지로42번길 13주례2차동일아파트(286 주례2차동일아파트),35.1544167811806,129.002169732662
4262,스타코프,주례2차동일아파트,4,AC완속,부산광역시,사상구,부산광역시 사상구 양지로42번길 13주례2차동일아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,양지로42번길 13주례2차동일아파트(286 주례2차동일아파트),35.1544167811806,129.002169732662
4263,스타코프,주례2차동일아파트,5,AC완속,부산광역시,사상구,부산광역시 사상구 양지로42번길 13주례2차동일아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,양지로42번길 13주례2차동일아파트(286 주례2차동일아파트),35.1544167811806,129.002169732662
4264,스타코프,주례2차동일아파트,6,AC완속,부산광역시,사상구,부산광역시 사상구 양지로42번길 13주례2차동일아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,양지로42번길 13주례2차동일아파트(286 주례2차동일아파트),35.1544167811806,129.002169732662
4265,스타코프,주례2차동일아파트,7,AC완속,부산광역시,사상구,부산광역시 사상구 양지로42번길 13주례2차동일아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,양지로42번길 13주례2차동일아파트(286 주례2차동일아파트),35.1544167811806,129.002169732662
4266,스타코프,주례2차동일아파트,8,AC완속,부산광역시,사상구,부산광역시 사상구 양지로42번길 13주례2차동일아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,양지로42번길 13주례2차동일아파트(286 주례2차동일아파트),35.1544167811806,129.002169732662
4267,스타코프,주례2차동일아파트,9,AC완속,부산광역시,사상구,부산광역시 사상구 양지로42번길 13주례2차동일아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,양지로42번길 13주례2차동일아파트(286 주례2차동일아파트),35.1544167811806,129.002169732662
4268,스타코프,주례2차동일아파트,10,AC완속,부산광역시,사상구,부산광역시 사상구 양지로42번길 13주례2차동일아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,양지로42번길 13주례2차동일아파트(286 주례2차동일아파트),35.1544167811806,129.002169732662
4269,스타코프,주례2차동일아파트,11,AC완속,부산광역시,사상구,부산광역시 사상구 양지로42번길 13주례2차동일아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,양지로42번길 13주례2차동일아파트(286 주례2차동일아파트),35.1544167811806,129.002169732662
4270,스타코프,주례2차동일아파트,12,AC완속,부산광역시,사상구,부산광역시 사상구 양지로42번길 13주례2차동일아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,양지로42번길 13주례2차동일아파트(286 주례2차동일아파트),35.1544167811806,129.002169732662
4271,스타코프,주례2차동일아파트,13,AC완속,부산광역시,사상구,부산광역시 사상구 양지로42번길 13주례2차동일아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,양지로42번길 13주례2차동일아파트(286 주례2차동일아파트),35.1544167811806,129.002169732662
4272,스타코프,주례2차동일아파트,14,AC완속,부산광역시,사상구,부산광역시 사상구 양지로42번길 13주례2차동일아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,양지로42번길 13주례2차동일아파트(286 주례2차동일아파트),35.1544167811806,129.002169732662
4273,스타코프,주례2차동일아파트,15,AC완속,부산광역시,사상구,부산광역시 사상구 양지로42번길 13주례2차동일아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,양지로42번길 13주례2차동일아파트(286 주례2차동일아파트),35.1544167811806,129.002169732662
4274,스타코프,주례2차동일아파트,16,AC완속,부산광역시,사상구,부산광역시 사상구 양지로42번길 13주례2차동일아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,양지로42번길 13주례2차동일아파트(286 주례2차동일아파트),35.1544167811806,129.002169732662
4275,스타코프,주례2차동일아파트,17,AC완속,부산광역시,사상구,부산광역시 사상구 양지로42번길 13주례2차동일아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,양지로42번길 13주례2차동일아파트(286 주례2차동일아파트),35.1544167811806,129.002169732662
4276,스타코프,주례2차동일아파트,18,AC완속,부산광역시,사상구,부산광역시 사상구 양지로42번길 13주례2차동일아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,양지로42번길 13주례2차동일아파트(286 주례2차동일아파트),35.1544167811806,129.002169732662
4277,스타코프,주례2차동일아파트,19,AC완속,부산광역시,사상구,부산광역시 사상구 양지로42번길 13주례2차동일아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,양지로42번길 13주례2차동일아파트(286 주례2차동일아파트),35.1544167811806,129.002169732662
4278,스타코프,주례2차동일아파트,20,AC완속,부산광역시,사상구,부산광역시 사상구 양지로42번길 13주례2차동일아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,양지로42번길 13주례2차동일아파트(286 주례2차동일아파트),35.1544167811806,129.002169732662
4279,스타코프,지에스금정아파트,1,AC완속,부산광역시,금정구,부산광역시 금정구 금강로 217지에스금정아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,금강로 217지에스금정아파트(482-14 지에스금정아파트),35.2286097066202,129.081873055695
4280,스타코프,지에스금정아파트,2,AC완속,부산광역시,금정구,부산광역시 금정구 금강로 217지에스금정아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,금강로 217지에스금정아파트(482-14 지에스금정아파트),35.2286097066202,129.081873055695
4281,스타코프,지에스금정아파트,3,AC완속,부산광역시,금정구,부산광역시 금정구 금강로 217지에스금정아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,금강로 217지에스금정아파트(482-14 지에스금정아파트),35.2286097066202,129.081873055695
4282,스타코프,지에스금정아파트,4,AC완속,부산광역시,금정구,부산광역시 금정구 금강로 217지에스금정아파트,해당 시설 정책에 따라 이용이 불가할 수 있습니다,금강로 217지에스금정아파트(482-14 지에스금정아파트),35.2286097066202,129.081873055695
4283,스타코프,청마마이우스 (중동),1,AC완속,부산광역시,해운대구,부산광역시 해운대구 대천로42번길 22청마마이우스 ,해당 시설 정책에 따라 이용이 불가할 수 있습니다., 대천로42번길 22청마마이우스 (중동)(154-3 청마마이우스),35.1705125076958,129.170977401596
4284,스타코프,판타지오 스퀘어,1,AC완속,부산광역시,기장군,부산광역시 기장군 기장읍 기장해안로 98판타지오 스퀘어,해당 시설 정책에 따라 이용이 불가할 수 있습니다,기장읍 기장해안로 98판타지오 스퀘어(시랑리 725),35.1877059586015,129.212396915489
